model,prior_method,paper_id,retain_pct,retain_pct_display,num_units,gr_coverage,avg_dec_coverage,oracle_retention,selected_count
BAAI/bge-m3,kmeans,1117_slides.pdf,0.5,50%,47,0.8465192318459213,0.8341831486948775,0.8571428571428571,6
BAAI/bge-m3,kmeans,1105_slides.pdf,1.0,100%,184,0.6953000274704026,0.7262302440406645,1.0,5
BAAI/bge-m3,kmeans,1105_slides.pdf,0.03,3%,5,0.5635353074684823,0.6593721112256088,0.2,5
BAAI/bge-m3,kmeans,1105_slides.pdf,0.05,5%,9,0.6168393568191941,0.6612585224418555,0.2,5
BAAI/bge-m3,kmeans,1105_slides.pdf,0.1,10%,18,0.6230380665103787,0.6882458586824889,0.4,6
BAAI/bge-m3,kmeans,1105_slides.pdf,0.2,20%,36,0.6722777631091161,0.7684480285672608,0.4,5
BAAI/bge-m3,kmeans,1105_slides.pdf,0.5,50%,92,0.6915948569005385,0.7290561457521512,0.8,5
BAAI/bge-m3,kmeans,1137_slides.pdf,1.0,100%,191,0.7333397425025419,0.803953274385564,1.0,7
BAAI/bge-m3,kmeans,1137_slides.pdf,0.03,3%,5,0.5222437609401359,0.5855028155462951,0.14285714285714285,5
BAAI/bge-m3,kmeans,1137_slides.pdf,0.05,5%,9,0.5942723955554229,0.6980365610173284,0.14285714285714285,6
BAAI/bge-m3,kmeans,1137_slides.pdf,0.1,10%,19,0.5753919617868153,0.6448209373544258,0.14285714285714285,4
BAAI/bge-m3,kmeans,1137_slides.pdf,0.2,20%,38,0.6171975436859009,0.6958055649238329,0.2857142857142857,5
BAAI/bge-m3,kmeans,1137_slides.pdf,0.5,50%,95,0.778467334731705,0.7276977189090688,0.5714285714285714,6
BAAI/bge-m3,kmeans,1130_slides.pdf,1.0,100%,164,0.6447284380146803,0.6515757336274997,1.0,6
BAAI/bge-m3,kmeans,1130_slides.pdf,0.03,3%,4,0.4988936742192016,0.5482140909218693,0.16666666666666666,4
BAAI/bge-m3,kmeans,1130_slides.pdf,0.05,5%,8,0.5431071356893922,0.5724178602628976,0.16666666666666666,5
BAAI/bge-m3,kmeans,1130_slides.pdf,0.1,10%,16,0.6120210291413494,0.6468530251795537,0.3333333333333333,6
BAAI/bge-m3,kmeans,1130_slides.pdf,0.2,20%,32,0.6601247881771655,0.7123176032300336,0.3333333333333333,5
BAAI/bge-m3,kmeans,1130_slides.pdf,0.5,50%,82,0.7127963116506297,0.7383044475876567,0.6666666666666666,7
BAAI/bge-m3,kmeans,1141_slides.pdf,1.0,100%,102,0.7428122617431105,0.7326382386675151,1.0,6
BAAI/bge-m3,kmeans,1141_slides.pdf,0.03,3%,3,0.7177344955778638,0.7623639326209137,0.16666666666666666,3
BAAI/bge-m3,kmeans,1141_slides.pdf,0.05,5%,5,0.7420443733164652,0.7984207319085387,0.16666666666666666,5
BAAI/bge-m3,kmeans,1141_slides.pdf,0.1,10%,10,0.7309111230573919,0.8096603355140861,0.16666666666666666,5
BAAI/bge-m3,kmeans,1141_slides.pdf,0.2,20%,20,0.7539550091481811,0.8063358329155891,0.3333333333333333,6
BAAI/bge-m3,kmeans,1141_slides.pdf,0.5,50%,51,0.6873322538980263,0.7453714276915788,0.5,5
BAAI/bge-m3,kmeans,1147_slides.pdf,1.0,100%,79,0.7979364347997234,0.7024669154083226,1.0,5
BAAI/bge-m3,kmeans,1147_slides.pdf,0.03,3%,2,0.5463063385702399,0.5777223593900396,0.2,2
BAAI/bge-m3,kmeans,1147_slides.pdf,0.05,5%,3,0.5465666537979608,0.5804909543255182,0.2,3
BAAI/bge-m3,kmeans,1147_slides.pdf,0.1,10%,7,0.6598135755392677,0.6875250085111316,0.2,6
BAAI/bge-m3,kmeans,1147_slides.pdf,0.2,20%,15,0.7464257945162857,0.7210442789776833,0.2,7
BAAI/bge-m3,kmeans,1147_slides.pdf,0.5,50%,39,0.860720797654792,0.7315207463842398,0.4,6
BAAI/bge-m3,kmeans,1116_slides.pdf,1.0,100%,241,0.7618478577016994,0.7807657558358336,1.0,6
BAAI/bge-m3,kmeans,1116_slides.pdf,0.03,3%,7,0.6131805188195225,0.6978191392172801,0.16666666666666666,6
BAAI/bge-m3,kmeans,1116_slides.pdf,0.05,5%,12,0.6131304408604817,0.6931383962722069,0.3333333333333333,5
BAAI/bge-m3,kmeans,1116_slides.pdf,0.1,10%,24,0.6975664485269188,0.7498897712763265,0.6666666666666666,7
BAAI/bge-m3,kmeans,1116_slides.pdf,0.2,20%,48,0.7727851450261254,0.772739443941947,0.8333333333333334,6
BAAI/bge-m3,kmeans,1116_slides.pdf,0.5,50%,120,0.7929036684003687,0.7996996877826068,0.8333333333333334,6
BAAI/bge-m3,kmeans,1142_slides.pdf,1.0,100%,95,0.7527141678552604,0.7211386546345023,1.0,7
BAAI/bge-m3,kmeans,1142_slides.pdf,0.03,3%,2,0.5559779898270201,0.5959898015927935,0.14285714285714285,2
BAAI/bge-m3,kmeans,1142_slides.pdf,0.05,5%,4,0.6343482395899379,0.6396836566117168,0.14285714285714285,4
BAAI/bge-m3,kmeans,1142_slides.pdf,0.1,10%,9,0.6787282329112598,0.8577719953162157,0.14285714285714285,5
BAAI/bge-m3,kmeans,1142_slides.pdf,0.2,20%,19,0.8477637886874979,0.8028212950868733,0.14285714285714285,5
BAAI/bge-m3,kmeans,1142_slides.pdf,0.5,50%,47,0.8118251070279991,0.7569161460601097,0.5714285714285714,7
BAAI/bge-m3,kmeans,1148_slides.pdf,1.0,100%,119,0.7385039257172172,0.7739793888841445,1.0,6
BAAI/bge-m3,kmeans,1148_slides.pdf,0.03,3%,3,0.4823742097151789,0.5308001827240327,0.16666666666666666,3
BAAI/bge-m3,kmeans,1148_slides.pdf,0.05,5%,5,0.5019038597334556,0.5490591829718885,0.16666666666666666,5
BAAI/bge-m3,kmeans,1148_slides.pdf,0.1,10%,11,0.7420183327214687,0.7704442102624922,0.16666666666666666,5
BAAI/bge-m3,kmeans,1148_slides.pdf,0.2,20%,23,0.7487492172508095,0.7643855490418563,0.3333333333333333,4
BAAI/bge-m3,kmeans,1148_slides.pdf,0.5,50%,59,0.7914564879832912,0.7879305410449823,0.5,6
BAAI/bge-m3,kmeans,1143_slides.pdf,1.0,100%,88,0.6475714520067724,0.6426533905320312,1.0,4
BAAI/bge-m3,kmeans,1143_slides.pdf,0.03,3%,2,0.6829782204779308,0.6667779767289147,0.25,2
BAAI/bge-m3,kmeans,1143_slides.pdf,0.05,5%,4,0.7489184238610519,0.7195350647677247,0.25,4
BAAI/bge-m3,kmeans,1143_slides.pdf,0.1,10%,8,0.7137858664243996,0.7097236846322317,0.25,5
BAAI/bge-m3,kmeans,1143_slides.pdf,0.2,20%,17,0.7460886061052382,0.717726124800881,0.25,6
BAAI/bge-m3,kmeans,1143_slides.pdf,0.5,50%,44,0.7775648678214772,0.7598125193072943,0.75,6
BAAI/bge-m3,kmeans,1160_slides.pdf,1.0,100%,92,0.690398320438099,0.72072362982908,1.0,5
BAAI/bge-m3,kmeans,1160_slides.pdf,0.03,3%,2,0.5717421749764284,0.6278079054195475,0.2,2
BAAI/bge-m3,kmeans,1160_slides.pdf,0.05,5%,4,0.6764989396568344,0.7248618404231745,0.2,4
BAAI/bge-m3,kmeans,1160_slides.pdf,0.1,10%,9,0.7521089527406116,0.756972877253813,0.2,4
BAAI/bge-m3,kmeans,1160_slides.pdf,0.2,20%,18,0.7576193104807653,0.7580815916885933,0.4,5
BAAI/bge-m3,kmeans,1160_slides.pdf,0.5,50%,46,0.7839253982336718,0.834897278912185,0.8,6
BAAI/bge-m3,kmeans,1120_slides.pdf,1.0,100%,115,0.7341208432425816,0.753410477151847,1.0,4
BAAI/bge-m3,kmeans,1120_slides.pdf,0.03,3%,3,0.5255583738003923,0.6136613622385029,0.25,3
BAAI/bge-m3,kmeans,1120_slides.pdf,0.05,5%,5,0.5255583195477325,0.6141202131939951,0.25,5
BAAI/bge-m3,kmeans,1120_slides.pdf,0.1,10%,11,0.6863674892888973,0.7602800650296282,0.25,5
BAAI/bge-m3,kmeans,1120_slides.pdf,0.2,20%,23,0.7402304522783838,0.8651094191605443,0.5,5
BAAI/bge-m3,kmeans,1120_slides.pdf,0.5,50%,57,0.781128223123395,0.8517148924760146,0.5,5
BAAI/bge-m3,kmeans,1126_slides.pdf,1.0,100%,155,0.7217681159228321,0.8320484568162334,1.0,5
BAAI/bge-m3,kmeans,1126_slides.pdf,0.03,3%,4,0.5636016533534318,0.6561891164482657,0.2,4
BAAI/bge-m3,kmeans,1126_slides.pdf,0.05,5%,7,0.636998054839357,0.7391037945575654,0.2,4
BAAI/bge-m3,kmeans,1126_slides.pdf,0.1,10%,15,0.7297134712805674,0.8038407982684739,0.2,4
BAAI/bge-m3,kmeans,1126_slides.pdf,0.2,20%,31,0.7217448693656074,0.7464822217761254,0.2,4
BAAI/bge-m3,kmeans,1126_slides.pdf,0.5,50%,77,0.6977703173916701,0.7457606101687844,0.4,5
BAAI/bge-m3,kmeans,1171_slides.pdf,1.0,100%,95,0.7782015324822539,0.7485693040185899,1.0,5
BAAI/bge-m3,kmeans,1171_slides.pdf,0.03,3%,2,0.5204477575889664,0.5412441005260193,0.2,2
BAAI/bge-m3,kmeans,1171_slides.pdf,0.05,5%,4,0.5833604175595661,0.6174662971344136,0.2,3
BAAI/bge-m3,kmeans,1171_slides.pdf,0.1,10%,9,0.7464673200209634,0.7166371511590544,0.4,5
BAAI/bge-m3,kmeans,1171_slides.pdf,0.2,20%,19,0.736046418225765,0.7063171297883188,0.4,5
BAAI/bge-m3,kmeans,1171_slides.pdf,0.5,50%,47,0.7662707295440132,0.7386951040219698,0.6,5
BAAI/bge-m3,kmeans,1153_slides.pdf,1.0,100%,144,0.7215412274668894,0.698795681098086,1.0,7
BAAI/bge-m3,kmeans,1153_slides.pdf,0.03,3%,4,0.571402530643227,0.5769546073649924,0.14285714285714285,3
BAAI/bge-m3,kmeans,1153_slides.pdf,0.05,5%,7,0.6035450276942801,0.6348424704651547,0.14285714285714285,5
BAAI/bge-m3,kmeans,1153_slides.pdf,0.1,10%,14,0.6669341690117524,0.7244832815965347,0.14285714285714285,6
BAAI/bge-m3,kmeans,1153_slides.pdf,0.2,20%,28,0.6983680171026627,0.7302113357617493,0.2857142857142857,7
BAAI/bge-m3,kmeans,1153_slides.pdf,0.5,50%,72,0.8128561176201526,0.767730476468598,0.5714285714285714,8
BAAI/bge-m3,kmeans,1191_slides.pdf,1.0,100%,112,0.7123403694697841,0.665541968899277,1.0,5
BAAI/bge-m3,kmeans,1191_slides.pdf,0.03,3%,3,0.6247240710248215,0.6580450302546091,0.2,3
BAAI/bge-m3,kmeans,1191_slides.pdf,0.05,5%,5,0.6293539367925657,0.6668573188786895,0.2,5
BAAI/bge-m3,kmeans,1191_slides.pdf,0.1,10%,11,0.6268228009338414,0.6629353855885795,0.4,6
BAAI/bge-m3,kmeans,1191_slides.pdf,0.2,20%,22,0.7584420371317888,0.7588545766699694,0.4,7
BAAI/bge-m3,kmeans,1191_slides.pdf,0.5,50%,56,0.7059267290920116,0.6986114160060936,0.8,6
BAAI/bge-m3,kmeans,1192_slides.pdf,1.0,100%,131,0.7643004936541814,0.7675567208223287,1.0,7
BAAI/bge-m3,kmeans,1192_slides.pdf,0.03,3%,3,0.7127610519242836,0.6838626102165071,0.2857142857142857,3
BAAI/bge-m3,kmeans,1192_slides.pdf,0.05,5%,6,0.7533178112936663,0.6997481531717735,0.2857142857142857,5
BAAI/bge-m3,kmeans,1192_slides.pdf,0.1,10%,13,0.7400424930646994,0.7166792851116003,0.2857142857142857,5
BAAI/bge-m3,kmeans,1192_slides.pdf,0.2,20%,26,0.7492747494824753,0.761022520368113,0.2857142857142857,6
BAAI/bge-m3,kmeans,1192_slides.pdf,0.5,50%,65,0.7834150906415036,0.7733186097324801,0.7142857142857143,7
BAAI/bge-m3,kmeans,1203_slides.pdf,1.0,100%,109,0.8118419672680721,0.7479245749080782,1.0,4
BAAI/bge-m3,kmeans,1203_slides.pdf,0.03,3%,3,0.6122270640712056,0.679326993519576,0.25,3
BAAI/bge-m3,kmeans,1203_slides.pdf,0.05,5%,5,0.6195242544731222,0.6909211994928309,0.25,5
BAAI/bge-m3,kmeans,1203_slides.pdf,0.1,10%,10,0.5692030229591895,0.6441016004268851,0.25,4
BAAI/bge-m3,kmeans,1203_slides.pdf,0.2,20%,21,0.6858796560136525,0.7505569147403616,0.25,5
BAAI/bge-m3,kmeans,1203_slides.pdf,0.5,50%,54,0.8118419672680721,0.7479245749080782,1.0,4
BAAI/bge-m3,kmeans,1206_slides.pdf,1.0,100%,106,0.7487796472818308,0.7945212407860698,1.0,5
BAAI/bge-m3,kmeans,1206_slides.pdf,0.03,3%,3,0.6256934774037799,0.6703450082349104,0.2,3
BAAI/bge-m3,kmeans,1206_slides.pdf,0.05,5%,5,0.6256934774037799,0.6703450082349104,0.2,5
BAAI/bge-m3,kmeans,1206_slides.pdf,0.1,10%,10,0.6892938402018307,0.7740241509253631,0.2,4
BAAI/bge-m3,kmeans,1206_slides.pdf,0.2,20%,21,0.7368553682652699,0.796513856145844,0.4,5
BAAI/bge-m3,kmeans,1206_slides.pdf,0.5,50%,53,0.7497510982992385,0.779735665963285,0.6,5
BAAI/bge-m3,kmeans,1170_slides.pdf,1.0,100%,57,0.8542702906367006,0.8548176061580528,1.0,7
BAAI/bge-m3,kmeans,1170_slides.pdf,0.03,3%,1,0.5947152127987658,0.49911492996712753,0.14285714285714285,1
BAAI/bge-m3,kmeans,1170_slides.pdf,0.05,5%,2,0.6005988720284906,0.5115900350254519,0.14285714285714285,2
BAAI/bge-m3,kmeans,1170_slides.pdf,0.1,10%,5,0.6277814088879612,0.577177728619479,0.14285714285714285,4
BAAI/bge-m3,kmeans,1170_slides.pdf,0.2,20%,11,0.6244122509355087,0.6086511390047641,0.2857142857142857,4
BAAI/bge-m3,kmeans,1170_slides.pdf,0.5,50%,28,0.8717103057270702,0.8356064991518914,0.42857142857142855,6
BAAI/bge-m3,kmeans,1188_slides.pdf,1.0,100%,239,0.7451198368035619,0.7571784576211921,1.0,7
BAAI/bge-m3,kmeans,1188_slides.pdf,0.03,3%,7,0.54361850857529,0.5697295826100878,0.14285714285714285,4
BAAI/bge-m3,kmeans,1188_slides.pdf,0.05,5%,11,0.5551499907393841,0.5783094833303648,0.14285714285714285,4
BAAI/bge-m3,kmeans,1188_slides.pdf,0.1,10%,23,0.5506304272600286,0.5744917765302471,0.14285714285714285,4
BAAI/bge-m3,kmeans,1188_slides.pdf,0.2,20%,47,0.8027730657354591,0.8213341496014043,0.42857142857142855,5
BAAI/bge-m3,kmeans,1188_slides.pdf,0.5,50%,119,0.7451198368035619,0.7571784576211921,0.7142857142857143,6
BAAI/bge-m3,kmeans,1211_slides.pdf,1.0,100%,683,0.7988081815176548,0.7146643861712105,1.0,5
BAAI/bge-m3,kmeans,1211_slides.pdf,0.03,3%,20,0.6112233294959354,0.6788251234258728,0.2,7
BAAI/bge-m3,kmeans,1211_slides.pdf,0.05,5%,34,0.6112233294959354,0.6788251234258728,0.2,5
BAAI/bge-m3,kmeans,1211_slides.pdf,0.1,10%,68,0.6112233294959354,0.6788251234258728,0.2,5
BAAI/bge-m3,kmeans,1211_slides.pdf,0.2,20%,136,0.6112232155814911,0.6788251234258728,0.2,4
BAAI/bge-m3,kmeans,1211_slides.pdf,0.5,50%,341,0.6995913774967483,0.7029712897209657,0.4,5
BAAI/bge-m3,kmeans,1163_slides.pdf,1.0,100%,192,0.7728656683459006,0.7386270865533038,1.0,5
BAAI/bge-m3,kmeans,1163_slides.pdf,0.03,3%,5,0.7976536543692612,0.7653736361825321,0.2,5
BAAI/bge-m3,kmeans,1163_slides.pdf,0.05,5%,9,0.8064563190983216,0.7595897441492977,0.2,5
BAAI/bge-m3,kmeans,1163_slides.pdf,0.1,10%,19,0.8237610816616274,0.7857235969531768,0.6,6
BAAI/bge-m3,kmeans,1163_slides.pdf,0.2,20%,38,0.7970788689762547,0.7712149645073924,0.6,6
BAAI/bge-m3,kmeans,1163_slides.pdf,0.5,50%,96,0.7728656683459006,0.7389981133792632,0.6,6
BAAI/bge-m3,kmeans,1219_slides.pdf,1.0,100%,179,0.7582183533856912,0.7122987328601763,1.0,6
BAAI/bge-m3,kmeans,1219_slides.pdf,0.03,3%,5,0.602372727267526,0.5982340863538411,0.16666666666666666,5
BAAI/bge-m3,kmeans,1219_slides.pdf,0.05,5%,8,0.6562162261899108,0.6031251588859475,0.16666666666666666,5
BAAI/bge-m3,kmeans,1219_slides.pdf,0.1,10%,17,0.7254801066000854,0.6757224154005291,0.16666666666666666,6
BAAI/bge-m3,kmeans,1219_slides.pdf,0.2,20%,35,0.7441882585429681,0.6856797286376654,0.5,8
BAAI/bge-m3,kmeans,1219_slides.pdf,0.5,50%,89,0.7443134844645479,0.7273843534423099,0.6666666666666666,7
BAAI/bge-m3,kmeans,1205_slides.pdf,1.0,100%,112,0.8269899837180607,0.7252295279704747,1.0,4
BAAI/bge-m3,kmeans,1205_slides.pdf,0.03,3%,3,0.6816111215787816,0.6511887585957933,0.25,3
BAAI/bge-m3,kmeans,1205_slides.pdf,0.05,5%,5,0.6572494467286801,0.6103802803257753,0.25,3
BAAI/bge-m3,kmeans,1205_slides.pdf,0.1,10%,11,0.7254374315119329,0.6365656456867196,0.5,4
BAAI/bge-m3,kmeans,1205_slides.pdf,0.2,20%,22,0.7537674991432504,0.6954273475884866,0.5,5
BAAI/bge-m3,kmeans,1205_slides.pdf,0.5,50%,56,0.8269899837180607,0.7252295279704747,1.0,4
BAAI/bge-m3,kmeans,1220_slides.pdf,1.0,100%,124,0.6516330906985074,0.7249685547848197,1.0,5
BAAI/bge-m3,kmeans,1220_slides.pdf,0.03,3%,3,0.5542935528986525,0.5993553951406719,0.2,3
BAAI/bge-m3,kmeans,1220_slides.pdf,0.05,5%,6,0.623862317228335,0.6585053354424882,0.2,6
BAAI/bge-m3,kmeans,1220_slides.pdf,0.1,10%,12,0.637228324473191,0.722199092576497,0.4,6
BAAI/bge-m3,kmeans,1220_slides.pdf,0.2,20%,24,0.6787540678020483,0.7162173038774106,0.4,7
BAAI/bge-m3,kmeans,1220_slides.pdf,0.5,50%,62,0.6470250277323243,0.6685635137960654,0.8,5
BAAI/bge-m3,kmeans,1227_slides.pdf,1.0,100%,92,0.699389659273777,0.7319289924340541,1.0,4
BAAI/bge-m3,kmeans,1227_slides.pdf,0.03,3%,2,0.5619789560470518,0.6018963199534664,0.25,2
BAAI/bge-m3,kmeans,1227_slides.pdf,0.05,5%,4,0.6213488142539153,0.6381286601621713,0.25,4
BAAI/bge-m3,kmeans,1227_slides.pdf,0.1,10%,9,0.6320735204651836,0.6836325099546782,0.25,5
BAAI/bge-m3,kmeans,1227_slides.pdf,0.2,20%,18,0.5909540933338944,0.672610763025688,0.75,4
BAAI/bge-m3,kmeans,1227_slides.pdf,0.5,50%,46,0.6446179207144265,0.7801011952745801,0.75,5
BAAI/bge-m3,kmeans,1229_slides.pdf,1.0,100%,133,0.7201236927320399,0.7072113344324517,1.0,6
BAAI/bge-m3,kmeans,1229_slides.pdf,0.03,3%,3,0.6368392154236665,0.6627165261600688,0.16666666666666666,3
BAAI/bge-m3,kmeans,1229_slides.pdf,0.05,5%,6,0.6676430212259459,0.6966497144301002,0.16666666666666666,5
BAAI/bge-m3,kmeans,1229_slides.pdf,0.1,10%,13,0.6555435777141245,0.8078686279949497,0.16666666666666666,4
BAAI/bge-m3,kmeans,1229_slides.pdf,0.2,20%,26,0.6912915257063662,0.7963502190171635,0.16666666666666666,6
BAAI/bge-m3,kmeans,1229_slides.pdf,0.5,50%,66,0.6798076243410455,0.7392190763790211,0.5,5
BAAI/bge-m3,kmeans,1226_slides.pdf,1.0,100%,110,0.7283136576896112,0.8126240627510405,1.0,6
BAAI/bge-m3,kmeans,1226_slides.pdf,0.03,3%,3,0.6904967107627179,0.677822911033403,0.16666666666666666,3
BAAI/bge-m3,kmeans,1226_slides.pdf,0.05,5%,5,0.7331546954380572,0.7761186519453026,0.16666666666666666,4
BAAI/bge-m3,kmeans,1226_slides.pdf,0.1,10%,11,0.6557999200569545,0.7115103660598164,0.3333333333333333,5
BAAI/bge-m3,kmeans,1226_slides.pdf,0.2,20%,22,0.6983007651908613,0.7233161576845584,0.6666666666666666,5
BAAI/bge-m3,kmeans,1226_slides.pdf,0.5,50%,55,0.6983007651908613,0.7233161576845584,0.6666666666666666,5
BAAI/bge-m3,kmeans,1212_slides.pdf,1.0,100%,199,0.7468936356418007,0.8101046892936492,1.0,7
BAAI/bge-m3,kmeans,1212_slides.pdf,0.03,3%,5,0.6550828599627972,0.7618087398987701,0.14285714285714285,5
BAAI/bge-m3,kmeans,1212_slides.pdf,0.05,5%,9,0.6550828599627972,0.7560365944540025,0.2857142857142857,5
BAAI/bge-m3,kmeans,1212_slides.pdf,0.1,10%,19,0.7260353171098063,0.806584548931631,0.42857142857142855,7
BAAI/bge-m3,kmeans,1212_slides.pdf,0.2,20%,39,0.7211935244754466,0.8096112656981276,0.5714285714285714,9
BAAI/bge-m3,kmeans,1212_slides.pdf,0.5,50%,99,0.7159009143498795,0.8038381559944874,0.8571428571428571,7
BAAI/bge-m3,kmeans,1214_slides.pdf,1.0,100%,226,0.7925173143974503,0.7321198287504843,1.0,5
BAAI/bge-m3,kmeans,1214_slides.pdf,0.03,3%,6,0.5713161235840042,0.6442213413429174,0.2,5
BAAI/bge-m3,kmeans,1214_slides.pdf,0.05,5%,11,0.5713161235840042,0.6442213413429174,0.2,6
BAAI/bge-m3,kmeans,1214_slides.pdf,0.1,10%,22,0.6260181110897699,0.7028080615478056,0.2,6
BAAI/bge-m3,kmeans,1214_slides.pdf,0.2,20%,45,0.63944139127381,0.7305894933108077,0.2,7
BAAI/bge-m3,kmeans,1214_slides.pdf,0.5,50%,113,0.7095995525287648,0.7246368764960084,0.8,6
BAAI/bge-m3,kmeans,1232_slides.pdf,1.0,100%,116,0.7651153383978505,0.7470639564448674,1.0,6
BAAI/bge-m3,kmeans,1232_slides.pdf,0.03,3%,3,0.6177051569656637,0.6325653914846873,0.3333333333333333,3
BAAI/bge-m3,kmeans,1232_slides.pdf,0.05,5%,5,0.6177051569656637,0.6414918007538913,0.3333333333333333,4
BAAI/bge-m3,kmeans,1232_slides.pdf,0.1,10%,11,0.7285472724963619,0.7205405024875658,0.5,5
BAAI/bge-m3,kmeans,1232_slides.pdf,0.2,20%,23,0.7057143173263465,0.7466382800807754,0.5,5
BAAI/bge-m3,kmeans,1232_slides.pdf,0.5,50%,58,0.7492279311718552,0.7714343495536281,0.6666666666666666,6
BAAI/bge-m3,kmeans,1236_slides.pdf,1.0,100%,121,0.8230959676436513,0.8015157064426992,1.0,6
BAAI/bge-m3,kmeans,1236_slides.pdf,0.03,3%,3,0.5954926148930647,0.6114657800660818,0.16666666666666666,3
BAAI/bge-m3,kmeans,1236_slides.pdf,0.05,5%,6,0.6331099539377432,0.6402434832123491,0.16666666666666666,4
BAAI/bge-m3,kmeans,1236_slides.pdf,0.1,10%,12,0.7688101772792078,0.7236817143083728,0.3333333333333333,4
BAAI/bge-m3,kmeans,1236_slides.pdf,0.2,20%,24,0.7330699101911733,0.811336851254501,0.5,5
BAAI/bge-m3,kmeans,1236_slides.pdf,0.5,50%,60,0.8230959676436513,0.7855026923125031,0.6666666666666666,6
BAAI/bge-m3,kmeans,1252_slides.pdf,1.0,100%,119,0.7584126944242855,0.8295984277559243,1.0,4
BAAI/bge-m3,kmeans,1252_slides.pdf,0.03,3%,3,0.5518700573559988,0.6255678224946583,0.25,3
BAAI/bge-m3,kmeans,1252_slides.pdf,0.05,5%,5,0.5801210950452513,0.6683647950814899,0.25,3
BAAI/bge-m3,kmeans,1252_slides.pdf,0.1,10%,11,0.7654366122382048,0.8238482285729017,0.25,5
BAAI/bge-m3,kmeans,1252_slides.pdf,0.2,20%,23,0.7882363403666792,0.8403736182320648,0.25,6
BAAI/bge-m3,kmeans,1252_slides.pdf,0.5,50%,59,0.730713529883931,0.7935581576872353,0.5,6
BAAI/bge-m3,kmeans,1230_slides.pdf,1.0,100%,193,0.7460536022209513,0.817225151512438,1.0,7
BAAI/bge-m3,kmeans,1230_slides.pdf,0.03,3%,5,0.7361597872007709,0.7988063670018184,0.14285714285714285,5
BAAI/bge-m3,kmeans,1230_slides.pdf,0.05,5%,9,0.7631900176032195,0.8132432051340225,0.14285714285714285,7
BAAI/bge-m3,kmeans,1230_slides.pdf,0.1,10%,19,0.7640607684832483,0.8057412861390989,0.14285714285714285,6
BAAI/bge-m3,kmeans,1230_slides.pdf,0.2,20%,38,0.767708554378025,0.8051685902311768,0.14285714285714285,6
BAAI/bge-m3,kmeans,1230_slides.pdf,0.5,50%,96,0.7180868031468622,0.8113582098904453,0.42857142857142855,7
BAAI/bge-m3,kmeans,1251_slides.pdf,1.0,100%,120,0.6944398063115712,0.6632831560953827,1.0,5
BAAI/bge-m3,kmeans,1251_slides.pdf,0.03,3%,3,0.5474103750619393,0.5815060181349208,0.4,3
BAAI/bge-m3,kmeans,1251_slides.pdf,0.05,5%,6,0.5474104426075637,0.5815060181349208,0.4,5
BAAI/bge-m3,kmeans,1251_slides.pdf,0.1,10%,12,0.5725290054420159,0.606715466432841,0.6,6
BAAI/bge-m3,kmeans,1251_slides.pdf,0.2,20%,24,0.6165795598294824,0.6102035083791412,0.8,7
BAAI/bge-m3,kmeans,1251_slides.pdf,0.5,50%,60,0.6944398063115712,0.6632831560953827,1.0,5
BAAI/bge-m3,kmeans,1249_slides.pdf,1.0,100%,92,0.7171083773389434,0.821157705714462,1.0,5
BAAI/bge-m3,kmeans,1249_slides.pdf,0.03,3%,2,0.542465286568655,0.5961661584890833,0.2,2
BAAI/bge-m3,kmeans,1249_slides.pdf,0.05,5%,4,0.5819551163575528,0.6356473603636209,0.2,4
BAAI/bge-m3,kmeans,1249_slides.pdf,0.1,10%,9,0.6198654305996197,0.6821980715820821,0.2,4
BAAI/bge-m3,kmeans,1249_slides.pdf,0.2,20%,18,0.6607842006295324,0.7489747169791819,0.4,6
BAAI/bge-m3,kmeans,1249_slides.pdf,0.5,50%,46,0.7538064633132834,0.8726341432420938,0.8,5
BAAI/bge-m3,kmeans,1253_slides.pdf,1.0,100%,239,0.6620111527093907,0.717449396205549,1.0,5
BAAI/bge-m3,kmeans,1253_slides.pdf,0.03,3%,7,0.6175902759037627,0.6816428602926302,0.2,6
BAAI/bge-m3,kmeans,1253_slides.pdf,0.05,5%,11,0.6173654692729876,0.660860268772283,0.2,7
BAAI/bge-m3,kmeans,1253_slides.pdf,0.1,10%,23,0.6234097059402968,0.6654026885563465,0.4,6
BAAI/bge-m3,kmeans,1253_slides.pdf,0.2,20%,47,0.6103968020284133,0.7558555638524677,0.6,4
BAAI/bge-m3,kmeans,1253_slides.pdf,0.5,50%,119,0.6103968020284133,0.7558555638524677,0.8,4
BAAI/bge-m3,kmeans,1262_slides.pdf,1.0,100%,250,0.6937577170753947,0.70927965387536,1.0,6
BAAI/bge-m3,kmeans,1262_slides.pdf,0.03,3%,7,0.4840661151530118,0.5404457944399499,0.16666666666666666,6
BAAI/bge-m3,kmeans,1262_slides.pdf,0.05,5%,12,0.5713052067701309,0.6001555300193553,0.16666666666666666,5
BAAI/bge-m3,kmeans,1262_slides.pdf,0.1,10%,25,0.7243275459225348,0.7478093220119013,0.3333333333333333,6
BAAI/bge-m3,kmeans,1262_slides.pdf,0.2,20%,50,0.7466799479512946,0.7692782996664094,0.5,7
BAAI/bge-m3,kmeans,1262_slides.pdf,0.5,50%,125,0.702789164751249,0.7471598915636215,0.6666666666666666,6
BAAI/bge-m3,kmeans,1266_slides.pdf,1.0,100%,198,0.7059994322347624,0.760648943745888,1.0,6
